TimeFrame,Fips,Location,Population,Rent,Rent_Burden,Overcrowded,Owner,Employment_Ratio,Unemployment,Median_Income,Uninsured_No,Uninsured_Pct,Education_Level,Education_No,Education_Pct,Snap_No,Snap_Pct
2010,110,Central Harlem,126558,818.31523,0.21014,0.07533,0.13429,0.478,0.15885,39734.80826,18003,0.14269,Bachelor's Degree or Higher,29152,0.34068,,
2010,111,East Harlem,114525,831.01124,0.24836,0.0992,0.06564,0.454,0.14768,34380.98282,17416,0.1548,Bachelor's Degree or Higher,20640,0.2751,,
2010,112,Washington Heights,205414,1035.3015,0.26091,0.14958,0.10319,0.576,0.13666,46297.48948,39385,0.19383,Bachelor's Degree or Higher,42685,0.29657,,
2010,201,Mott Haven,99801.83125,692.50936,0.32183,0.14216,0.07584,0.398,0.19058,23439.43239,15479.81845,0.16983,Bachelor's Degree or Higher,2823.184,0.08104,,
2010,202,Hunts Point,56988.16875,692.50936,0.32183,0.14216,0.07584,0.398,0.19058,23439.43239,8839.18155,0.16983,Bachelor's Degree or Higher,1608.816,0.08104,,
2010,203,Morrisania,78598.08049,828.70287,0.35498,0.15929,0.07388,0.442,0.17093,23138.06183,10068.22179,0.12907,Bachelor's Degree or Higher,3092.436,0.08316,,
2010,204,Concourse/Highbridge,146624,952.20037,0.34101,0.18932,0.069,0.485,0.15755,30059.46398,23673,0.16251,Bachelor's Degree or Higher,8401,0.09376,,
2010,205,University Heights,135266,997.21348,0.38053,0.20944,0.03067,0.486,0.23586,28846.11013,26972,0.2007,Bachelor's Degree or Higher,8220,0.11023,,
2010,206,East Tremont,82052.91951,828.70287,0.35498,0.15929,0.07388,0.442,0.17093,23138.06183,10510.77821,0.12907,Bachelor's Degree or Higher,3231.564,0.08316,,
2010,207,Bedford Park,124826,1049.15169,0.40462,0.18218,0.06282,0.508,0.17634,30603.73021,26882,0.21979,Bachelor's Degree or Higher,10607,0.13746,,
2010,208,Riverdale,109153,1176.11174,0.25395,0.09182,0.30071,0.543,0.13958,56273.07981,12689,0.11845,Bachelor's Degree or Higher,29630,0.40233,,
2010,209,Unionport/Soundview,182977,1030.68477,0.25422,0.10548,0.18969,0.535,0.11228,44181.14849,31888,0.1747,Bachelor's Degree or Higher,19915,0.17238,,
2010,210,Throgs Neck,109482,1097.62734,0.25018,0.03748,0.41481,0.525,0.10788,53108.68896,9716,0.09074,Bachelor's Degree or Higher,17194,0.21067,,
2010,211,Pelham Parkway,123655,1080.31461,0.2741,0.13366,0.31871,0.519,0.1385,49044.68452,22647,0.18687,Bachelor's Degree or Higher,20587,0.25211,,
2010,212,Williamsbridge,137233,1069.92697,0.31034,0.1195,0.3541,0.513,0.15876,49449.51064,18968,0.13846,Bachelor's Degree or Higher,15514,0.18141,,
2010,301,Williamsburg/Greenpoint,146253,1124.17353,0.28545,0.11964,0.17745,0.608,0.08216,47092.523,23070,0.15792,Bachelor's Degree or Higher,36210,0.37326,,
2010,302,Fort Greene/Brooklyn Hts,125468,1516.59551,0.19041,0.05228,0.31074,0.626,0.1038,80731.3246,14292,0.11426,Bachelor's Degree or Higher,49493,0.54568,,
2010,303,Bedford Stuyvesant,133302,1004.13858,0.30842,0.12708,0.20366,0.507,0.12857,41590.26131,20705,0.15598,Bachelor's Degree or Higher,19362,0.23043,,
2010,304,Bushwick,140437,1143.79463,0.3001,0.17619,0.15938,0.553,0.10216,41663.35492,33329,0.23732,Bachelor's Degree or Higher,14174,0.166,,
2010,305,East New York,146614,1088.39388,0.31518,0.18374,0.23097,0.455,0.12304,35495.37916,20706,0.14162,Bachelor's Degree or Higher,10038,0.11745,,
2010,306,Park Slope,119558,1809.7578,0.18375,0.04607,0.35967,0.705,0.07892,93268.56465,11318,0.09554,Bachelor's Degree or Higher,55334,0.64045,,
2010,307,Sunset Park,141190,1228.04994,0.29991,0.26402,0.26815,0.588,0.12871,45432.73591,32616,0.23498,Bachelor's Degree or Higher,23502,0.2513,,
2010,308,Crown Heights North,119323,1098.78152,0.24069,0.06648,0.19306,0.595,0.10122,43373.74528,17027,0.14485,Bachelor's Degree or Higher,26320,0.33095,,
2010,309,Crown Heights South,107419,1046.84332,0.32166,0.15211,0.15122,0.531,0.20201,43624.51257,18798,0.17693,Bachelor's Degree or Higher,15660,0.22304,,
2010,310,Bay Ridge,137599,1254.59613,0.29112,0.13647,0.36917,0.551,0.09176,54389.51383,15016,0.1096,Bachelor's Degree or Higher,32439,0.32703,,
2010,311,Bensonhurst,164506,1068.77278,0.29009,0.09237,0.39352,0.493,0.08596,43006.02822,27595,0.16854,Bachelor's Degree or Higher,22543,0.18598,,
2010,312,Borough Park,168915,1271.90886,0.42086,0.23583,0.30614,0.49,0.08162,40640.04445,20461,0.12231,Bachelor's Degree or Higher,21053,0.22731,,
2010,313,Coney Island,103112,909.49563,0.31914,0.12153,0.30247,0.426,0.14449,32741.43703,12272,0.11968,Bachelor's Degree or Higher,20498,0.27636,,
2010,314,Flatbush/Midwood,162715,1121.86517,0.29161,0.16448,0.24278,0.555,0.11135,48432.94727,26049,0.161,Bachelor's Degree or Higher,30767,0.29766,,
2010,315,Sheepshead Bay,133282,1093.01061,0.27458,0.05946,0.4652,0.526,0.09021,52793.8242,9388,0.07047,Bachelor's Degree or Higher,34785,0.35525,,
2010,316,Brownsville,115433,847.16979,0.315,0.10263,0.17527,0.456,0.15592,29503.95258,15826,0.13749,Bachelor's Degree or Higher,6740,0.10151,,
2010,317,East Flatbush,140285,1116.09426,0.32279,0.13555,0.36046,0.56,0.12766,48725.32169,22245,0.15978,Bachelor's Degree or Higher,16098,0.17558,,
2010,318,Canarsie,202929,1176.11174,0.20092,0.1206,0.57817,0.596,0.08294,66148.58812,21687,0.10732,Bachelor's Degree or Higher,37387,0.28631,,
2010,401,Astoria,166666,1345.77653,0.26505,0.09297,0.18125,0.603,0.13004,52318.15351,36183,0.21717,Bachelor's Degree or Higher,42445,0.35171,,
2010,402,Sunnyside/Woodside,125229,1358.47253,0.23293,0.13734,0.24233,0.636,0.07414,58693.0404,31076,0.25075,Bachelor's Degree or Higher,31390,0.33352,,
2010,403,Jackson Heights,170161,1290.37578,0.33429,0.2483,0.33707,0.611,0.10337,50473.94563,49739,0.29231,Bachelor's Degree or Higher,22953,0.20076,,
2010,404,Elmhurst/Corona,136517,1320.38452,0.37061,0.20464,0.27615,0.586,0.08456,46430.18249,41082,0.30181,Bachelor's Degree or Higher,16928,0.18242,,
2010,405,Ridgewood/Glendale,180932,1308.8427,0.27914,0.08264,0.40417,0.555,0.0795,59891.77552,27948,0.15488,Bachelor's Degree or Higher,26727,0.21743,,
2010,406,Rego Park/Forest Hills,114462,1401.17728,0.32916,0.04778,0.41963,0.569,0.0886,62003.61845,15530,0.13615,Bachelor's Degree or Higher,45366,0.52244,,
2010,407,Flushing,257327,1380.402,0.32668,0.14092,0.49035,0.558,0.11568,58588.46031,44848,0.17581,Bachelor's Degree or Higher,59038,0.31476,,
2010,408,Fresh Meadows/Briarwood,138004,1299.60924,0.23486,0.09715,0.46014,0.55,0.12723,62112.6966,19901,0.14579,Bachelor's Degree or Higher,41738,0.42887,,
2010,409,Woodhaven,135589,1299.60924,0.25008,0.10847,0.43282,0.593,0.13273,64268.39569,22538,0.16622,Bachelor's Degree or Higher,24402,0.26936,,
2010,410,Howard Beach,135257,1321.5387,0.40089,0.07356,0.65173,0.56,0.10155,63317.05431,27709,0.20486,Bachelor's Degree or Higher,17540,0.19342,,
2010,411,Bayside,120428,1424.26092,0.25813,0.02925,0.70685,0.587,0.09647,79271.70153,16616,0.13885,Bachelor's Degree or Higher,40027,0.44757,,
2010,412,Jamaica/St. Albans,222074,1147.25718,0.32746,0.14432,0.46298,0.55,0.15533,55963.83763,37716,0.17069,Bachelor's Degree or Higher,26756,0.18397,,
2010,413,Queens Village,207164,1402.33146,0.2478,0.08155,0.72198,0.586,0.1015,85544.25737,26174,0.12734,Bachelor's Degree or Higher,42572,0.2966,,
2010,414,The Rockaways,124031,1012.21785,0.33662,0.11949,0.37761,0.488,0.14236,53891.3528,15562,0.12924,Bachelor's Degree or Higher,19615,0.25124,,
2010,501,St. George,172052,1188.80774,0.32424,0.12153,0.58305,0.53,0.10111,66728.83889,18208,0.10664,Bachelor's Degree or Higher,30552,0.27785,,
2010,502,South Beach,132502,1087.2397,0.2591,0.05095,0.71771,0.509,0.08226,77294.80064,9185,0.07081,Bachelor's Degree or Higher,31530,0.33614,,
2010,503,Tottenville,164809,1211.89139,0.21475,0.05215,0.79521,0.551,0.0873,91843.80161,5630,0.03449,Bachelor's Degree or Higher,34938,0.31109,,
2010,36005,Bronx,1386657,993.75094,0.31959,0.14283,0.18752,0.494,0.1578,36623.26972,218333,0.16055,Bachelor's Degree or Higher,144656,0.16878,,
2010,36047,Brooklyn,2508340,1128.79026,0.28734,0.13109,0.3021,0.548,0.1088,47390.52001,362400,0.14533,Bachelor's Degree or Higher,472403,0.28641,,
2010,36061,Manhattan,1586698,1395.40637,0.21688,0.06861,0.22263,0.609,0.09173,71780.16926,172278,0.1093,Bachelor's Degree or Higher,681072,0.58147,,
2010,36081,Queens,2233841,1312.30524,0.29823,0.12274,0.43842,0.573,0.11104,59660.12502,412622,0.18583,Bachelor's Degree or Higher,457497,0.29434,,
2010,36085,Staten Island,469363,1171.49501,0.28101,0.08642,0.69618,0.532,0.09093,79345.91965,33023,0.07122,Bachelor's Degree or Higher,97020,0.30696,,
2010,3651000,New York City,8184899,1179.57428,0.27619,0.11335,0.32121,0.558,0.11204,54812.33222,1198656,0.14773,Bachelor's Degree or Higher,1852648,0.33392,,
2011,101,Battery Park/Tribeca,59159.49109,2237.82148,0.19007,0.04007,0.26997,0.714,0.04824,130631.3797,3106.36698,0.05257,Bachelor's Degree or Higher,37457.668,0.81069,1938,0.06949
2011,102,Greenwich Village,87331.50891,2237.82148,0.19007,0.04007,0.26997,0.714,0.04824,130631.3797,4585.63302,0.05257,Bachelor's Degree or Higher,55259.332,0.81069,3409,0.07117
2011,103,Lower East Side,165774,918.62572,0.25464,0.09769,0.10627,0.546,0.06741,42679.20921,17334,0.10579,Bachelor's Degree or Higher,47244,0.38049,29032,0.41114
2011,104,Chelsea/Clinton,95336.24559,1965.92617,0.20897,0.0438,0.23059,0.69,0.0818,90487.0727,10724.5029,0.11276,Bachelor's Degree or Higher,4045.284,0.71564,9554,0.17231
2011,105,Midtown Business District,47714.75441,1965.92617,0.20897,0.0438,0.23059,0.69,0.0818,90487.0727,5367.4971,0.11276,Bachelor's Degree or Higher,2028.716,0.71564,3489,0.12884
2011,106,Murray Hill/Stuyvesant,147757,2209.84871,0.22747,0.02318,0.29353,0.679,0.069,110668.2074,8572,0.0582,Bachelor's Degree or Higher,92697,0.79703,4395,0.05468
2011,107,Upper West Side,193671,1975.99637,0.23184,0.0314,0.28716,0.661,0.06432,100437.0543,10800,0.05616,Bachelor's Degree or Higher,117816,0.77006,14297,0.14728
2011,108,Upper East Side,209534,2036.41755,0.19392,0.04331,0.36449,0.664,0.05829,114666.7268,13124,0.06353,Bachelor's Degree or Higher,130229,0.77905,4900,0.0447
2011,109,Manhattanville,138515,1070.79758,0.29209,0.08968,0.10952,0.51,0.10605,43032.30823,22896,0.16543,Bachelor's Degree or Higher,37614,0.40744,18686,0.40373
2011,110,Central Harlem,123524,851.49107,0.26856,0.06117,0.15,0.506,0.15441,38524.84668,19269,0.15653,Bachelor's Degree or Higher,25782,0.30805,24918,0.48054
2011,111,East Harlem,123386,813.44811,0.21781,0.11034,0.0595,0.482,0.13531,33675.18423,23482,0.19258,Bachelor's Degree or Higher,21514,0.2642,28691,0.64127
2011,112,Washington Heights,210245,1070.79758,0.28283,0.14291,0.08306,0.552,0.16148,40956.21678,39615,0.19041,Bachelor's Degree or Higher,42907,0.29991,41873,0.60132
2011,201,Mott Haven,96779.57796,736.24327,0.30881,0.13302,0.06151,0.424,0.19975,23045.16005,15338.50837,0.1681,Bachelor's Degree or Higher,2823.184,0.0925,25378,0.81931
2011,202,Hunts Point,55262.42205,736.24327,0.30881,0.13302,0.06151,0.424,0.19975,23045.16005,8758.49163,0.1681,Bachelor's Degree or Higher,1608.816,0.0925,12662,0.73852
2011,203,Morrisania,84369.7318,833.5885,0.36027,0.15755,0.07361,0.446,0.20963,24379.08968,15279.19561,0.18227,Bachelor's Degree or Higher,3092.436,0.09202,21044,0.81384
2011,204,Concourse/Highbridge,141627,946.59849,0.43369,0.17827,0.07968,0.45,0.19195,24901.10953,22581,0.16053,Bachelor's Degree or Higher,8823,0.10589,35916,0.78194
2011,205,University Heights,133352,935.40938,0.36552,0.15227,0.04111,0.507,0.20162,28281.70569,24485,0.18437,Bachelor's Degree or Higher,7646,0.09373,33819,0.769
2011,206,East Tremont,88078.2682,833.5885,0.36027,0.15755,0.07361,0.446,0.20963,24379.08968,15950.80439,0.18227,Bachelor's Degree or Higher,3231.564,0.09202,20285,0.75891
2011,207,Bedford Park,117800,1062.9652,0.37456,0.18544,0.07613,0.525,0.16698,33398.37203,19863,0.17024,Bachelor's Degree or Higher,13027,0.18046,28937,0.73359
2011,208,Riverdale,103785,1170.38064,0.28042,0.12106,0.28445,0.556,0.12312,60069.3359,15008,0.1493,Bachelor's Degree or Higher,24152,0.343,10541,0.26337
2011,209,Unionport/Soundview,182740,1061.84629,0.31904,0.15554,0.21144,0.525,0.11529,39051.22577,30353,0.16672,Bachelor's Degree or Higher,18067,0.15697,30260,0.49335
2011,210,Throgs Neck,122886,1099.88926,0.24468,0.02053,0.44285,0.535,0.1219,58235.18267,10316,0.08539,Bachelor's Degree or Higher,22126,0.2541,10004,0.21751
2011,211,Pelham Parkway,121836,1106.60272,0.3446,0.09843,0.26847,0.504,0.14715,44404.38127,16411,0.13835,Bachelor's Degree or Higher,17989,0.22062,14231,0.33553
2011,212,Williamsbridge,143486,1108.84054,0.34692,0.10136,0.36791,0.545,0.15971,47119.10244,20130,0.14148,Bachelor's Degree or Higher,21474,0.23576,20078,0.42441
2011,301,Williamsburg/Greenpoint,144584,1267.72587,0.25193,0.1098,0.15348,0.624,0.08663,51224.42344,23233,0.16092,Bachelor's Degree or Higher,39848,0.4051,23204,0.39574
2011,302,Fort Greene/Brooklyn Hts,118910,1444.51377,0.21482,0.04683,0.27809,0.594,0.11769,67617.37234,12942,0.10985,Bachelor's Degree or Higher,50055,0.58236,9287,0.17942
2011,303,Bedford Stuyvesant,132524,916.3879,0.30246,0.08625,0.22579,0.49,0.18523,35237.97433,17812,0.13491,Bachelor's Degree or Higher,16795,0.20627,31145,0.67064
2011,304,Bushwick,138763,1159.19153,0.34515,0.12016,0.12472,0.547,0.14682,37208.35404,37091,0.2681,Bachelor's Degree or Higher,15381,0.17451,23501,0.5425
2011,305,East New York,146530,1092.05688,0.27642,0.1725,0.19457,0.445,0.13117,32538.51053,18679,0.12774,Bachelor's Degree or Higher,10731,0.12434,37866,0.77061
2011,306,Park Slope,112066,1831.65688,0.16904,0.04266,0.34297,0.707,0.08516,95132.94035,12740,0.11435,Bachelor's Degree or Higher,56473,0.67978,7281,0.15482
2011,307,Sunset Park,152038,1169.26172,0.28769,0.19832,0.24264,0.614,0.08533,46364.95268,31672,0.21107,Bachelor's Degree or Higher,24213,0.24726,16822,0.35527
2011,308,Crown Heights North,126360,1065.20303,0.29671,0.09684,0.15472,0.581,0.14405,44149.36531,22324,0.17708,Bachelor's Degree or Higher,28530,0.3253,16496,0.33658
2011,309,Crown Heights South,113947,1048.41936,0.3281,0.14943,0.1551,0.521,0.17375,40809.09219,15164,0.1336,Bachelor's Degree or Higher,16850,0.22642,14998,0.36598
2011,310,Bay Ridge,132931,1254.29894,0.28352,0.12459,0.3992,0.546,0.09838,61619.04827,12561,0.09486,Bachelor's Degree or Higher,34424,0.36645,10309,0.20745
2011,311,Bensonhurst,181227,1144.64569,0.31891,0.12725,0.35543,0.522,0.1034,48457.39131,27509,0.1524,Bachelor's Degree or Higher,30142,0.23256,22948,0.37856
2011,312,Borough Park,162087,1201.71014,0.46485,0.23878,0.31007,0.519,0.07714,37461.19038,17633,0.10912,Bachelor's Degree or Higher,20125,0.23549,23524,0.51555
2011,313,Coney Island,102351,932.05265,0.33296,0.06246,0.27232,0.469,0.12819,30630.25009,12612,0.12388,Bachelor's Degree or Higher,27254,0.34585,21950,0.48903
2011,314,Flatbush/Midwood,162760,1164.78608,0.34305,0.16051,0.22713,0.571,0.11151,44104.68303,22852,0.14077,Bachelor's Degree or Higher,34111,0.33605,22909,0.39931
2011,315,Sheepshead Bay,143196,1124.5053,0.32607,0.05703,0.45911,0.514,0.08971,51885.93919,11221,0.07847,Bachelor's Degree or Higher,33751,0.33225,17865,0.3288
2011,316,Brownsville,126002,827.99395,0.29196,0.09561,0.17976,0.476,0.18836,28080.09051,18494,0.14739,Bachelor's Degree or Higher,6641,0.09106,21164,0.49192
2011,317,East Flatbush,131274,1105.48381,0.3275,0.12083,0.35337,0.538,0.13446,48637.21025,19203,0.14648,Bachelor's Degree or Higher,18352,0.20333,21566,0.46189
2011,318,Canarsie,205095,1202.82905,0.26536,0.15644,0.58065,0.552,0.12344,64970.21951,19686,0.09652,Bachelor's Degree or Higher,36309,0.26679,17364,0.26652
2011,401,Astoria,170174,1321.43359,0.27846,0.07696,0.18458,0.621,0.10915,50911.64745,34960,0.2059,Bachelor's Degree or Higher,47182,0.38592,12193,0.17157
2011,402,Sunnyside/Woodside,130059,1360.59546,0.31748,0.13697,0.2333,0.616,0.07245,54605.0196,27390,0.21233,Bachelor's Degree or Higher,34740,0.35908,6729,0.13298
2011,403,Jackson Heights,185667,1262.13132,0.31337,0.2409,0.30048,0.614,0.08225,50805.93571,62969,0.34026,Bachelor's Degree or Higher,24842,0.196,14970,0.27062
2011,404,Elmhurst/Corona,137879,1295.69864,0.33909,0.22354,0.24218,0.6,0.04702,49740.09978,42304,0.30883,Bachelor's Degree or Higher,20642,0.21134,14639,0.34805
2011,405,Ridgewood/Glendale,173357,1259.89349,0.30191,0.07321,0.39722,0.564,0.09383,57123.57464,32124,0.18601,Bachelor's Degree or Higher,29266,0.24419,10417,0.16589
2011,406,Rego Park/Forest Hills,111930,1459.05961,0.24064,0.06958,0.42564,0.616,0.06153,71820.77641,9723,0.08722,Bachelor's Degree or Higher,49337,0.55388,5659,0.10851
2011,407,Flushing,247116,1343.8118,0.34823,0.13713,0.45533,0.531,0.10154,54087.359,50125,0.2051,Bachelor's Degree or Higher,62103,0.33772,13068,0.15178
2011,408,Fresh Meadows/Briarwood,144431,1275.55825,0.29545,0.10614,0.43473,0.519,0.115,58021.57956,19607,0.13708,Bachelor's Degree or Higher,41017,0.41711,8717,0.16881
2011,409,Woodhaven,155315,1313.60121,0.33185,0.12785,0.4459,0.582,0.11673,59781.62559,24964,0.16117,Bachelor's Degree or Higher,24740,0.24639,11339,0.24298
2011,410,Howard Beach,132853,1284.50953,0.38558,0.05668,0.64674,0.56,0.11118,63793.22278,22221,0.16729,Bachelor's Degree or Higher,18976,0.20353,7721,0.19494
2011,411,Bayside,118669,1633.60968,0.27298,0.0493,0.68731,0.559,0.08457,83946.02235,14539,0.12314,Bachelor's Degree or Higher,39524,0.4584,3066,0.07117
2011,412,Jamaica/St. Albans,231813,1168.14281,0.33771,0.15449,0.49774,0.565,0.14917,54513.47541,36559,0.15856,Bachelor's Degree or Higher,27926,0.18526,24010,0.34609
2011,413,Queens Village,200640,1465.77307,0.27693,0.1054,0.73601,0.592,0.09792,82131.48573,24265,0.12177,Bachelor's Degree or Higher,42544,0.31114,10925,0.18626
2011,414,The Rockaways,107945,1032.75461,0.24872,0.10938,0.39867,0.499,0.12478,46060.89519,14084,0.13512,Bachelor's Degree or Higher,15889,0.22972,13689,0.38333
2011,501,St. George,173412,1101.00817,0.30414,0.12729,0.54301,0.53,0.10401,59074.33774,17755,0.10311,Bachelor's Degree or Higher,26698,0.24999,22581,0.39222
2011,502,South Beach,125257,1093.17579,0.21679,0.05493,0.71297,0.561,0.06628,77439.84598,9061,0.0733,Bachelor's Degree or Higher,29295,0.31894,9225,0.1987
2011,503,Tottenville,171798,1153.59697,0.23064,0.04594,0.81655,0.555,0.07481,88625.67417,8207,0.04807,Bachelor's Degree or Higher,38293,0.32089,6703,0.116
2011,36005,Bronx,1392002,1001.42511,0.34281,0.13744,0.19013,0.5,0.16316,34937.18628,214474,0.15665,Bachelor's Degree or Higher,149802,0.17396,263155,0.56334
2011,36047,Brooklyn,2532645,1141.28896,0.30068,0.12077,0.28654,0.547,0.1202,46591.63353,353428,0.14014,Bachelor's Degree or Higher,499985,0.29877,360199,0.39975
2011,36061,Manhattan,1601948,1460.17852,0.23457,0.06651,0.21923,0.608,0.08969,72253.43169,178876,0.11246,Bachelor's Degree or Higher,693280,0.58066,185182,0.25419
2011,36081,Queens,2247848,1300.17428,0.30717,0.12544,0.4295,0.574,0.09965,58383.39707,415834,0.18628,Bachelor's Degree or Higher,478728,0.30471,157142,0.20546
2011,36085,Staten Island,470467,1108.84054,0.26546,0.09272,0.68948,0.548,0.0826,76916.73632,35023,0.07507,Bachelor's Degree or Higher,94286,0.29651,38509,0.23803
2011,3651000,New York City,8244910,1189.40212,0.29076,0.10925,0.31315,0.56,0.11226,53903.18081,1197635,0.1464,Bachelor's Degree or Higher,1916081,0.34108,1004188,0.33215
2012,101,Battery Park/Tribeca,59742.64163,2191.40741,0.20235,0.04326,0.28021,0.717,0.04632,109853.0831,2849.11844,0.04775,Bachelor's Degree or Higher,36864.192,0.80456,,
2012,102,Greenwich Village,88192.35837,2191.40741,0.20235,0.04326,0.28021,0.717,0.04632,109853.0831,4205.88156,0.04775,Bachelor's Degree or Higher,54383.808,0.80456,,
2012,103,Lower East Side,167050,1083.65096,0.23211,0.06318,0.12478,0.563,0.091,43595.67986,17424,0.10593,Bachelor's Degree or Higher,52368,0.42827,,
2012,104,Chelsea/Clinton,94014.67654,2145.38785,0.20428,0.02958,0.23216,0.698,0.07245,92129.05687,6721.14167,0.07172,Bachelor's Degree or Higher,56120.49,0.72959,,
2012,105,Midtown Business District,47053.32346,2145.38785,0.20428,0.02958,0.23216,0.698,0.07245,92129.05687,3363.85833,0.07172,Bachelor's Degree or Higher,28144.51,0.72959,,
2012,106,Murray Hill/Stuyvesant,141157,2179.35467,0.1865,0.01965,0.30651,0.715,0.05523,98700.55086,7837,0.05567,Bachelor's Degree or Higher,91778,0.79442,,
2012,107,Upper West Side,198568,1745.456,0.19051,0.05099,0.30861,0.642,0.06796,98047.03212,12456,0.063,Bachelor's Degree or Higher,116692,0.73877,,
2012,108,Upper East Side,220861,2050.06163,0.16555,0.03088,0.30893,0.67,0.0599,106063.3151,13179,0.06048,Bachelor's Degree or Higher,141152,0.78933,,
2012,109,Manhattanville,128093,1094.608,0.3123,0.05994,0.13246,0.535,0.11692,43152.52581,15685,0.12302,Bachelor's Degree or Higher,37613,0.43409,,
2012,110,Central Harlem,138256,892.99852,0.24659,0.07905,0.12682,0.538,0.13494,39340.33316,17858,0.12986,Bachelor's Degree or Higher,30225,0.33537,,
2012,111,East Harlem,122538,910.52978,0.22048,0.08917,0.07773,0.501,0.08559,33120.15888,18235,0.15078,Bachelor's Degree or Higher,25619,0.3215,,
2012,112,Washington Heights,213564,1046.39704,0.32996,0.1236,0.08933,0.548,0.1712,38723.12102,38353,0.18134,Bachelor's Degree or Higher,44940,0.29175,,
2012,201,Mott Haven,100795.4575,736.31289,0.32514,0.1287,0.06478,0.417,0.15967,20419.2571,16031.05504,0.16933,Bachelor's Degree or Higher,4299.113,0.07637,,
2012,202,Hunts Point,57555.5425,736.31289,0.32514,0.1287,0.06478,0.417,0.15967,20419.2571,9153.94496,0.16933,Bachelor's Degree or Higher,2449.887,0.07637,,
2012,203,Morrisania,81620.16154,821.77778,0.36542,0.16749,0.07654,0.415,0.20878,21983.64428,12123.06077,0.14925,Bachelor's Degree or Higher,5348.682,0.11835,,
2012,204,Concourse/Highbridge,137175,951.07081,0.35356,0.19901,0.05652,0.5,0.18183,28783.65626,19104,0.14015,Bachelor's Degree or Higher,11854,0.14782,,
2012,205,University Heights,131879,990.51615,0.43371,0.18213,0.02804,0.5,0.17936,23061.09593,23335,0.17775,Bachelor's Degree or Higher,9076,0.11632,,
2012,206,East Tremont,85207.83846,821.77778,0.36542,0.16749,0.07654,0.415,0.20878,21983.64428,12655.93923,0.14925,Bachelor's Degree or Higher,5589.318,0.11835,,
2012,207,Bedford Park,128117,1047.49274,0.37179,0.16175,0.06119,0.527,0.14453,32596.91676,22291,0.17571,Bachelor's Degree or Higher,13846,0.1733,,
2012,208,Riverdale,104603,1171.30726,0.26579,0.09351,0.33716,0.544,0.09946,58686.40998,11773,0.11635,Bachelor's Degree or Higher,27916,0.37774,,
2012,209,Unionport/Soundview,179541,1024.48296,0.33847,0.12317,0.21163,0.521,0.13882,36072.73946,30139,0.16857,Bachelor's Degree or Higher,17539,0.1522,,
2012,210,Throgs Neck,119950,1036.5357,0.27831,0.02897,0.48031,0.523,0.1163,54815.48607,9951,0.08464,Bachelor's Degree or Higher,19061,0.22922,,
2012,211,Pelham Parkway,136275,1124.192,0.28339,0.1196,0.27987,0.54,0.15845,45535.9471,20473,0.15389,Bachelor's Degree or Higher,20913,0.22816,,
2012,212,Williamsbridge,145754,1124.192,0.32656,0.0844,0.35178,0.539,0.15685,44189.3995,18634,0.12874,Bachelor's Degree or Higher,20760,0.22864,,
2012,301,Williamsburg/Greenpoint,147300,1340.04563,0.26256,0.09162,0.16855,0.65,0.06122,53710.27055,19862,0.13503,Bachelor's Degree or Higher,44184,0.44001,,
2012,302,Fort Greene/Brooklyn Hts,130102,1605.20593,0.23153,0.06079,0.30736,0.64,0.08524,80879.35111,11579,0.08959,Bachelor's Degree or Higher,54749,0.58564,,
2012,303,Bedford Stuyvesant,136462,1036.5357,0.28252,0.08433,0.22333,0.557,0.15589,40686.88076,16321,0.12,Bachelor's Degree or Higher,21430,0.2524,,
2012,304,Bushwick,143782,1162.54163,0.34216,0.18323,0.13929,0.558,0.17453,37403.26945,38056,0.26535,Bachelor's Degree or Higher,17116,0.19108,,
2012,305,East New York,157832,1022.29156,0.26771,0.16768,0.25072,0.457,0.15301,35968.09104,20748,0.13176,Bachelor's Degree or Higher,12173,0.12911,,
2012,306,Park Slope,109204,1783.80563,0.15201,0.0458,0.33247,0.708,0.07414,93057.01077,10747,0.09894,Bachelor's Degree or Higher,56794,0.66824,,
2012,307,Sunset Park,151902,1235.95378,0.37525,0.22665,0.27059,0.582,0.10468,44229.97746,29366,0.19631,Bachelor's Degree or Higher,23879,0.23922,,
2012,308,Crown Heights North,120243,1061.73689,0.26321,0.07706,0.16645,0.584,0.12731,44528.97296,19594,0.16333,Bachelor's Degree or Higher,30176,0.34892,,
2012,309,Crown Heights South,113485,1116.52207,0.33199,0.11106,0.14905,0.541,0.13243,41219.73346,16848,0.14914,Bachelor's Degree or Higher,17437,0.24266,,
2012,310,Bay Ridge,127481,1255.67644,0.31361,0.13442,0.40488,0.57,0.0824,55959.14387,14747,0.11598,Bachelor's Degree or Higher,32562,0.36302,,
2012,311,Bensonhurst,189420,1184.4557,0.26547,0.14703,0.34581,0.522,0.11162,53412.34289,27385,0.14475,Bachelor's Degree or Higher,36891,0.27622,,
2012,312,Borough Park,162352,1238.14519,0.39567,0.22048,0.33041,0.552,0.06908,40380.41037,18811,0.11607,Bachelor's Degree or Higher,21801,0.23635,,
2012,313,Coney Island,100695,892.99852,0.26301,0.09721,0.30573,0.467,0.11764,31987.1795,9351,0.09351,Bachelor's Degree or Higher,24031,0.32233,,
2012,314,Flatbush/Midwood,148198,1171.30726,0.32479,0.16065,0.23507,0.545,0.09919,43855.16524,20339,0.1375,Bachelor's Degree or Higher,34490,0.35342,,
